================ Training Loss (Sun Feb 20 09:49:17 2022) ================
(epoch: 1, iters: 100, time: 0.512, data: 0.290) D_A: 0.240 G_A: 0.449 cycle_A: 1.082 idt_A: 0.528 D_B: 0.158 G_B: 0.492 cycle_B: 0.918 idt_B: 0.559 
(epoch: 1, iters: 200, time: 0.518, data: 0.002) D_A: 0.455 G_A: 0.196 cycle_A: 2.352 idt_A: 0.564 D_B: 0.422 G_B: 0.398 cycle_B: 1.702 idt_B: 0.973 
(epoch: 1, iters: 300, time: 0.520, data: 0.002) D_A: 0.066 G_A: 0.398 cycle_A: 1.799 idt_A: 0.653 D_B: 0.338 G_B: 0.248 cycle_B: 1.499 idt_B: 0.720 
(epoch: 1, iters: 400, time: 1.286, data: 0.003) D_A: 0.296 G_A: 0.153 cycle_A: 1.336 idt_A: 0.600 D_B: 0.192 G_B: 0.390 cycle_B: 0.938 idt_B: 0.365 
(epoch: 1, iters: 500, time: 0.519, data: 0.002) D_A: 0.262 G_A: 0.155 cycle_A: 1.296 idt_A: 0.305 D_B: 0.223 G_B: 0.241 cycle_B: 0.591 idt_B: 0.448 
(epoch: 1, iters: 600, time: 0.518, data: 0.003) D_A: 0.102 G_A: 0.546 cycle_A: 1.009 idt_A: 0.153 D_B: 0.138 G_B: 0.503 cycle_B: 0.566 idt_B: 0.280 
(epoch: 1, iters: 700, time: 0.520, data: 0.002) D_A: 0.243 G_A: 0.183 cycle_A: 0.792 idt_A: 0.330 D_B: 0.259 G_B: 0.272 cycle_B: 0.460 idt_B: 0.280 
(epoch: 1, iters: 800, time: 0.924, data: 0.008) D_A: 0.134 G_A: 0.548 cycle_A: 0.794 idt_A: 0.174 D_B: 0.526 G_B: 0.562 cycle_B: 0.459 idt_B: 0.245 
(epoch: 1, iters: 900, time: 0.388, data: 0.002) D_A: 0.215 G_A: 0.245 cycle_A: 0.751 idt_A: 0.425 D_B: 0.378 G_B: 0.234 cycle_B: 0.339 idt_B: 0.255 
(epoch: 1, iters: 1000, time: 0.508, data: 0.003) D_A: 0.334 G_A: 0.125 cycle_A: 1.372 idt_A: 0.299 D_B: 0.492 G_B: 0.457 cycle_B: 0.787 idt_B: 0.319 
(epoch: 1, iters: 1100, time: 0.474, data: 0.002) D_A: 0.404 G_A: 0.226 cycle_A: 0.663 idt_A: 0.681 D_B: 0.261 G_B: 0.247 cycle_B: 1.611 idt_B: 0.220 
(epoch: 1, iters: 1200, time: 1.003, data: 0.003) D_A: 0.336 G_A: 0.431 cycle_A: 0.915 idt_A: 0.276 D_B: 0.207 G_B: 0.307 cycle_B: 0.465 idt_B: 0.264 
(epoch: 1, iters: 1300, time: 0.267, data: 0.004) D_A: 0.206 G_A: 0.730 cycle_A: 0.902 idt_A: 0.117 D_B: 0.253 G_B: 0.375 cycle_B: 0.361 idt_B: 0.319 
(epoch: 1, iters: 1400, time: 0.512, data: 0.002) D_A: 0.187 G_A: 0.348 cycle_A: 0.715 idt_A: 0.174 D_B: 0.133 G_B: 0.413 cycle_B: 0.380 idt_B: 0.229 
(epoch: 1, iters: 1500, time: 0.512, data: 0.002) D_A: 0.289 G_A: 0.307 cycle_A: 0.604 idt_A: 0.119 D_B: 0.235 G_B: 0.400 cycle_B: 0.395 idt_B: 0.187 
(epoch: 1, iters: 1600, time: 1.078, data: 0.003) D_A: 0.172 G_A: 0.333 cycle_A: 0.716 idt_A: 0.086 D_B: 0.109 G_B: 0.348 cycle_B: 0.400 idt_B: 0.297 
(epoch: 1, iters: 1700, time: 0.521, data: 0.002) D_A: 0.157 G_A: 0.215 cycle_A: 0.782 idt_A: 0.081 D_B: 0.439 G_B: 0.687 cycle_B: 0.304 idt_B: 0.259 
(epoch: 1, iters: 1800, time: 0.509, data: 0.004) D_A: 0.289 G_A: 0.151 cycle_A: 0.720 idt_A: 0.164 D_B: 0.311 G_B: 0.232 cycle_B: 0.345 idt_B: 0.227 
(epoch: 1, iters: 1900, time: 0.517, data: 0.002) D_A: 0.244 G_A: 0.263 cycle_A: 0.772 idt_A: 0.082 D_B: 0.207 G_B: 0.311 cycle_B: 0.230 idt_B: 0.243 
(epoch: 1, iters: 2000, time: 2.063, data: 0.003) D_A: 0.325 G_A: 0.112 cycle_A: 0.845 idt_A: 0.114 D_B: 0.295 G_B: 0.126 cycle_B: 0.594 idt_B: 0.282 
(epoch: 1, iters: 2100, time: 0.521, data: 0.005) D_A: 0.154 G_A: 0.619 cycle_A: 0.837 idt_A: 0.099 D_B: 0.267 G_B: 0.315 cycle_B: 0.289 idt_B: 0.288 
(epoch: 1, iters: 2200, time: 0.482, data: 0.002) D_A: 0.290 G_A: 0.887 cycle_A: 0.588 idt_A: 0.155 D_B: 0.141 G_B: 0.341 cycle_B: 0.503 idt_B: 0.161 
(epoch: 1, iters: 2300, time: 0.509, data: 0.002) D_A: 0.194 G_A: 0.317 cycle_A: 0.643 idt_A: 0.087 D_B: 0.181 G_B: 0.319 cycle_B: 0.255 idt_B: 0.209 
(epoch: 1, iters: 2400, time: 1.112, data: 0.004) D_A: 0.127 G_A: 0.608 cycle_A: 0.679 idt_A: 0.084 D_B: 0.172 G_B: 0.481 cycle_B: 0.250 idt_B: 0.237 
(epoch: 1, iters: 2500, time: 0.237, data: 0.003) D_A: 0.130 G_A: 0.399 cycle_A: 0.663 idt_A: 0.145 D_B: 0.180 G_B: 0.379 cycle_B: 0.250 idt_B: 0.169 
(epoch: 1, iters: 2600, time: 0.531, data: 0.006) D_A: 0.170 G_A: 0.565 cycle_A: 1.134 idt_A: 0.097 D_B: 0.262 G_B: 0.356 cycle_B: 0.296 idt_B: 0.354 
(epoch: 1, iters: 2700, time: 0.420, data: 0.002) D_A: 0.305 G_A: 0.399 cycle_A: 0.778 idt_A: 0.100 D_B: 0.209 G_B: 0.441 cycle_B: 0.280 idt_B: 0.213 
(epoch: 1, iters: 2800, time: 1.059, data: 0.002) D_A: 0.241 G_A: 0.355 cycle_A: 0.709 idt_A: 0.086 D_B: 0.345 G_B: 0.455 cycle_B: 0.240 idt_B: 0.151 
(epoch: 1, iters: 2900, time: 0.421, data: 0.002) D_A: 0.211 G_A: 0.319 cycle_A: 0.774 idt_A: 0.104 D_B: 0.232 G_B: 0.177 cycle_B: 0.296 idt_B: 0.246 
(epoch: 1, iters: 3000, time: 0.516, data: 0.003) D_A: 0.124 G_A: 0.508 cycle_A: 0.858 idt_A: 0.115 D_B: 0.176 G_B: 0.527 cycle_B: 0.359 idt_B: 0.307 
(epoch: 1, iters: 3100, time: 0.508, data: 0.002) D_A: 0.111 G_A: 0.784 cycle_A: 0.955 idt_A: 0.121 D_B: 0.186 G_B: 0.482 cycle_B: 0.717 idt_B: 0.263 
(epoch: 1, iters: 3200, time: 0.957, data: 0.002) D_A: 0.215 G_A: 0.177 cycle_A: 0.789 idt_A: 0.131 D_B: 0.158 G_B: 0.275 cycle_B: 0.309 idt_B: 0.223 
(epoch: 1, iters: 3300, time: 0.405, data: 0.001) D_A: 0.149 G_A: 0.487 cycle_A: 0.611 idt_A: 0.077 D_B: 0.180 G_B: 0.449 cycle_B: 0.274 idt_B: 0.166 
(epoch: 1, iters: 3400, time: 0.516, data: 0.002) D_A: 0.106 G_A: 0.413 cycle_A: 0.800 idt_A: 0.078 D_B: 0.332 G_B: 0.504 cycle_B: 0.246 idt_B: 0.239 
(epoch: 1, iters: 3500, time: 0.410, data: 0.002) D_A: 0.160 G_A: 0.505 cycle_A: 0.478 idt_A: 0.069 D_B: 0.233 G_B: 0.352 cycle_B: 0.215 idt_B: 0.158 
(epoch: 1, iters: 3600, time: 0.982, data: 0.002) D_A: 0.324 G_A: 0.075 cycle_A: 0.774 idt_A: 0.096 D_B: 0.192 G_B: 0.559 cycle_B: 0.247 idt_B: 0.180 
(epoch: 1, iters: 3700, time: 0.390, data: 0.002) D_A: 0.285 G_A: 0.311 cycle_A: 0.800 idt_A: 0.173 D_B: 0.284 G_B: 0.216 cycle_B: 0.488 idt_B: 0.188 
(epoch: 2, iters: 98, time: 0.523, data: 0.002) D_A: 0.171 G_A: 0.315 cycle_A: 0.405 idt_A: 0.059 D_B: 0.300 G_B: 0.207 cycle_B: 0.269 idt_B: 0.120 
(epoch: 2, iters: 198, time: 0.565, data: 0.002) D_A: 0.272 G_A: 0.202 cycle_A: 0.637 idt_A: 0.079 D_B: 0.293 G_B: 0.219 cycle_B: 0.241 idt_B: 0.188 
(epoch: 2, iters: 298, time: 1.794, data: 0.005) D_A: 0.232 G_A: 0.684 cycle_A: 0.603 idt_A: 0.069 D_B: 0.184 G_B: 0.259 cycle_B: 0.344 idt_B: 0.179 
(epoch: 2, iters: 398, time: 0.509, data: 0.002) D_A: 0.162 G_A: 0.352 cycle_A: 0.599 idt_A: 0.129 D_B: 0.168 G_B: 0.396 cycle_B: 0.474 idt_B: 0.139 
(epoch: 2, iters: 498, time: 0.518, data: 0.002) D_A: 0.287 G_A: 0.378 cycle_A: 1.156 idt_A: 0.068 D_B: 0.251 G_B: 0.703 cycle_B: 0.461 idt_B: 0.282 
(epoch: 2, iters: 598, time: 0.516, data: 0.002) D_A: 0.252 G_A: 1.193 cycle_A: 0.575 idt_A: 0.110 D_B: 0.185 G_B: 0.582 cycle_B: 0.401 idt_B: 0.158 
(epoch: 2, iters: 698, time: 1.029, data: 0.003) D_A: 0.187 G_A: 0.298 cycle_A: 0.559 idt_A: 0.090 D_B: 0.152 G_B: 0.435 cycle_B: 0.296 idt_B: 0.191 
(epoch: 2, iters: 798, time: 0.465, data: 0.002) D_A: 0.238 G_A: 1.554 cycle_A: 0.532 idt_A: 0.095 D_B: 0.210 G_B: 0.642 cycle_B: 0.321 idt_B: 0.141 
(epoch: 2, iters: 898, time: 0.503, data: 0.002) D_A: 0.272 G_A: 0.177 cycle_A: 0.619 idt_A: 0.091 D_B: 0.305 G_B: 0.209 cycle_B: 0.250 idt_B: 0.143 
(epoch: 2, iters: 998, time: 0.237, data: 0.002) D_A: 0.121 G_A: 0.612 cycle_A: 0.657 idt_A: 0.065 D_B: 0.296 G_B: 0.273 cycle_B: 0.176 idt_B: 0.158 
(epoch: 2, iters: 1098, time: 1.095, data: 0.002) D_A: 0.038 G_A: 0.635 cycle_A: 0.624 idt_A: 0.096 D_B: 0.239 G_B: 0.252 cycle_B: 0.240 idt_B: 0.190 
(epoch: 2, iters: 1198, time: 0.503, data: 0.003) D_A: 0.146 G_A: 0.399 cycle_A: 0.833 idt_A: 0.122 D_B: 0.231 G_B: 0.216 cycle_B: 0.349 idt_B: 0.149 
(epoch: 2, iters: 1298, time: 0.518, data: 0.004) D_A: 0.230 G_A: 0.163 cycle_A: 0.525 idt_A: 0.100 D_B: 0.277 G_B: 0.252 cycle_B: 0.185 idt_B: 0.133 
(epoch: 2, iters: 1398, time: 0.436, data: 0.002) D_A: 0.336 G_A: 0.194 cycle_A: 0.611 idt_A: 0.081 D_B: 0.289 G_B: 0.248 cycle_B: 0.210 idt_B: 0.230 
